FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA
12FEB2021:00:00:00,51 a 60,F,Sputnik,Público,49,27,
12FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,3,8,
12FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,35,12,
12FEB2021:00:00:00,51 a 60,M,Sputnik,Público,20,17,
12FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,4,
12FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,22,1,
12FEB2021:00:00:00,61 a 70,F,Sputnik,Público,16,0,
12FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,1,0,
12FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,27,0,
12FEB2021:00:00:00,61 a 70,M,Sputnik,Público,19,0,
12FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,3,0,
12FEB2021:00:00:00,71 a 80,F,Sputnik,Público,4,0,
12FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,8,0,
12FEB2021:00:00:00,71 a 80,M,Sputnik,Público,5,0,
12FEB2021:00:00:00,81 a 90,M,Sputnik,Privado,3,0,
13FEB2021:00:00:00,30 o menos,F,Sputnik,Público,0,6,
13FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,2,0,
13FEB2021:00:00:00,31 a 40,F,Sputnik,Público,1,12,
13FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,1,0,
13FEB2021:00:00:00,31 a 40,M,Sputnik,Público,0,7,
13FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,1,0,
13FEB2021:00:00:00,41 a 50,F,Sputnik,Público,3,4,
13FEB2021:00:00:00,41 a 50,M,Sputnik,Público,2,3,
13FEB2021:00:00:00,51 a 60,F,Sputnik,Público,2,6,
13FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,1,0,
13FEB2021:00:00:00,51 a 60,M,Sputnik,Público,3,3,
14FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,0,7,
14FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,0,2,
14FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,0,6,
14FEB2021:00:00:00,31 a 40,F,Sputnik,Público,0,1,
14FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,0,1,
14FEB2021:00:00:00,31 a 40,M,Sputnik,Público,0,1,
14FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,1,7,
14FEB2021:00:00:00,41 a 50,F,Sputnik,Público,0,2,
14FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,0,1,
14FEB2021:00:00:00,51 a 60,M,Sputnik,Público,0,1,
16FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,1,
16FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,1,
16FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,3,5,
16FEB2021:00:00:00,31 a 40,F,Sputnik,Público,0,4,
16FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,6,
16FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,2,4,
16FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,2,
16FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,1,6,
16FEB2021:00:00:00,41 a 50,F,Sputnik,Público,0,1,
16FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,5,
16FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,2,
16FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,3,
17FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,70,10,
17FEB2021:00:00:00,30 o menos,F,Sputnik,Público,109,17,
17FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,14,8,
17FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,58,4,
17FEB2021:00:00:00,30 o menos,M,Sputnik,Público,41,7,
17FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,9,8,
17FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,152,20,
17FEB2021:00:00:00,31 a 40,F,Sputnik,Público,191,42,
17FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,30,14,
17FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,85,11,
17FEB2021:00:00:00,31 a 40,M,Sputnik,Público,103,23,
17FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,18,7,
17FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,135,7,
17FEB2021:00:00:00,41 a 50,F,Sputnik,Público,203,46,
17FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,27,11,
17FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,49,7,
17FEB2021:00:00:00,41 a 50,M,Sputnik,Público,86,18,
17FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,6,5,
17FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,55,3,
17FEB2021:00:00:00,51 a 60,F,Sputnik,Público,184,17,
17FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,19,8,
17FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,35,3,
17FEB2021:00:00:00,51 a 60,M,Sputnik,Público,88,7,
17FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,8,3,
17FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,16,0,
17FEB2021:00:00:00,61 a 70,F,Sputnik,Público,79,0,
17FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,8,0,
17FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,28,0,
17FEB2021:00:00:00,61 a 70,M,Sputnik,Público,64,0,
17FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,4,0,
17FEB2021:00:00:00,71 a 80,F,Sputnik,Público,4,0,
17FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,8,0,
17FEB2021:00:00:00,71 a 80,M,Sputnik,Público,4,0,
17FEB2021:00:00:00,81 a 90,F,Sputnik,Privado,1,0,
18FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,191,11,
18FEB2021:00:00:00,30 o menos,F,Sputnik,Público,271,18,
18FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,44,5,
18FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,94,4,
18FEB2021:00:00:00,30 o menos,M,Sputnik,Público,89,12,
18FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,16,2,
18FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,429,22,
18FEB2021:00:00:00,31 a 40,F,Sputnik,Público,478,38,
18FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,73,6,
18FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,211,18,
18FEB2021:00:00:00,31 a 40,M,Sputnik,Público,237,18,
18FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,35,4,
18FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,300,16,
18FEB2021:00:00:00,41 a 50,F,Sputnik,Público,604,37,
18FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,59,6,
18FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,147,7,
18FEB2021:00:00:00,41 a 50,M,Sputnik,Público,177,24,
18FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,21,3,
18FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,186,5,
18FEB2021:00:00:00,51 a 60,F,Sputnik,Público,506,12,
18FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,67,4,
18FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,120,0,
18FEB2021:00:00:00,51 a 60,M,Sputnik,Público,204,10,
18FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,22,5,
18FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,67,0,
18FEB2021:00:00:00,61 a 70,F,Sputnik,Público,297,0,
18FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,21,0,
18FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,71,0,
18FEB2021:00:00:00,61 a 70,M,Sputnik,Público,185,0,
18FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,11,0,
18FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,5,0,
18FEB2021:00:00:00,71 a 80,F,Sputnik,Público,88,0,
18FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,15,0,
18FEB2021:00:00:00,71 a 80,M,Sputnik,Público,62,0,
18FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,1,0,
18FEB2021:00:00:00,81 a 90,F,Sputnik,Público,6,0,
18FEB2021:00:00:00,81 a 90,M,Sputnik,Privado,3,0,
18FEB2021:00:00:00,81 a 90,M,Sputnik,Público,16,0,
19FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,172,4,
19FEB2021:00:00:00,30 o menos,F,Sputnik,Público,292,21,
19FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,38,6,
19FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,67,0,
19FEB2021:00:00:00,30 o menos,M,Sputnik,Público,104,6,
19FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,16,2,
19FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,424,8,
21JAN2021:00:00:00,30 o menos,F,Sputnik,Público,2,22,
21JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,5,0,
21JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,1,0,
21JAN2021:00:00:00,30 o menos,M,Sputnik,Público,4,17,
21JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,0,
21JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,1,0,
21JAN2021:00:00:00,31 a 40,F,Sputnik,Público,8,38,
21JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,5,0,
21JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,36,
21JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,8,0,
21JAN2021:00:00:00,41 a 50,F,Sputnik,Público,9,44,
21JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,10,0,
21JAN2021:00:00:00,41 a 50,M,Sputnik,Público,2,29,
21JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,3,0,
21JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,1,0,
21JAN2021:00:00:00,51 a 60,F,Sputnik,Público,8,26,
21JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,6,0,
21JAN2021:00:00:00,51 a 60,M,Sputnik,Público,4,17,
21JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,2,0,
21JAN2021:00:00:00,61 a 70,F,Sputnik,Público nacional,1,0,
21JAN2021:00:00:00,61 a 70,M,Sputnik,Público,3,1,
21JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,0,
22JAN2021:00:00:00,30 o menos,F,Sputnik,Público,2,8,
22JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,6,
22JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,14,
22JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,13,
22JAN2021:00:00:00,41 a 50,F,Sputnik,Público,3,14,
22JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,12,
22JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,7,
22JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,2,
22JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,
23JAN2021:00:00:00,30 o menos,F,Sputnik,Público,1,21,
23JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,10,
23JAN2021:00:00:00,31 a 40,F,Sputnik,Público,3,78,
23JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,45,
23JAN2021:00:00:00,41 a 50,F,Sputnik,Público,1,57,
23JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,39,
23JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,40,
23JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,24,
23JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,2,
23JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,1,
24JAN2021:00:00:00,30 o menos,F,Sputnik,Público,0,10,
24JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,5,
24JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,37,
24JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,20,
24JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,1,0,
24JAN2021:00:00:00,41 a 50,F,Sputnik,Público,0,24,
24JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,11,
24JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,16,
24JAN2021:00:00:00,51 a 60,M,Sputnik,Público,1,7,
25JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,1,9,
25JAN2021:00:00:00,30 o menos,F,Sputnik,Público,0,64,
25JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,2,
25JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,5,
25JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,41,
25JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,0,15,
25JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,129,
25JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,4,
25JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,8,
25JAN2021:00:00:00,31 a 40,M,Sputnik,Público,1,72,
25JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,3,
25JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,8,
25JAN2021:00:00:00,41 a 50,F,Sputnik,Público,0,133,
25JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,1,
25JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,3,
25JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,74,
25JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,3,
25JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,4,
25JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,85,
25JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,1,
25JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,0,2,
25JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,64,
25JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,2,1,
25JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,
25JAN2021:00:00:00,61 a 70,M,Sputnik,Privado,0,1,
25JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,1,
25JAN2021:00:00:00,71 a 80,F,Sputnik,Público,0,1,
26JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,1,11,
26JAN2021:00:00:00,30 o menos,F,Sputnik,Público,1,83,
26JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,9,
26JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,2,
26JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,36,
26JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,2,
26JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,2,22,
26JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,146,
26JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,15,
26JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,17,
26JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,122,
26JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,6,
26JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,2,19,
26JAN2021:00:00:00,41 a 50,F,Sputnik,Público,1,169,
26JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,21,
26JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,1,4,
26JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,93,
01MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,414,0,
01MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,1,0,
01MAR2021:00:00:00,71 a 80,F,Sputnik,Público,51,10,
01MAR2021:00:00:00,71 a 80,F,Sputnik,Público nacional,1,1,
01MAR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,16,
01MAR2021:00:00:00,30 o menos,M,AstraZeneca,Público,2,0,
01MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,44,3,
01MAR2021:00:00:00,30 o menos,M,Sputnik,Público,22,24,
01MAR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,5,9,
01MAR2021:00:00:00,31 a 40,F,AstraZeneca,Público,3,0,
01MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,125,55,
01MAR2021:00:00:00,31 a 40,F,Sputnik,Público,171,120,
01MAR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,4,40,
01MAR2021:00:00:00,31 a 40,M,AstraZeneca,Público,2,0,
01MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,82,24,
01MAR2021:00:00:00,31 a 40,M,Sputnik,Público,84,43,
01MAR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,23,
01MAR2021:00:00:00,41 a 50,F,AstraZeneca,Público,7,0,
01MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,69,30,
01MAR2021:00:00:00,41 a 50,F,Sputnik,Público,147,108,
01MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,7,25,
01MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,50,23,
01MAR2021:00:00:00,41 a 50,M,Sputnik,Público,75,60,
01MAR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,3,11,
01MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,3,0,
01MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,56,15,
01MAR2021:00:00:00,51 a 60,F,Sputnik,Público,162,115,
01MAR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,2,26,
01MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,3,0,
01MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,27,2,
01MAR2021:00:00:00,51 a 60,M,Sputnik,Público,74,42,
01MAR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,2,14,
01MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,11,0,
01MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,17,3,
01MAR2021:00:00:00,61 a 70,F,Sputnik,Público,120,77,
01MAR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,1,20,
01MAR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,1,0,
01MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,29,0,
01MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,14,2,
01MAR2021:00:00:00,61 a 70,M,Sputnik,Público,66,70,
01MAR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,15,
01MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,88,0,
04MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,20,54,
04MAR2021:00:00:00,31 a 40,M,Sputnik,Público,3,46,
04MAR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,1,2,
04MAR2021:00:00:00,41 a 50,F,AstraZeneca,Privado,3,0,
04MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,216,0,
04MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,10,57,
04MAR2021:00:00:00,41 a 50,F,Sputnik,Público,8,109,
04MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,3,1,
04MAR2021:00:00:00,41 a 50,M,AstraZeneca,Privado,3,0,
04MAR2021:00:00:00,41 a 50,M,Sinopharm,Público,79,0,
04MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,11,35,
04MAR2021:00:00:00,41 a 50,M,Sputnik,Público,4,44,
04MAR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,2,1,
04MAR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,2,0,
04MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,2,0,
04MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,142,0,
04MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,4,42,
04MAR2021:00:00:00,51 a 60,F,Sputnik,Público,18,112,
04MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,2,0,
04MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,42,0,
04MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,12,26,
04MAR2021:00:00:00,51 a 60,M,Sputnik,Público,8,40,
04MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,17,0,
04MAR2021:00:00:00,61 a 70,F,Sinopharm,Público,1,0,
04MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,0,13,
04MAR2021:00:00:00,61 a 70,F,Sputnik,Público,145,50,
04MAR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,1,0,
04MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,9,0,
04MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,2,27,
04MAR2021:00:00:00,61 a 70,M,Sputnik,Público,37,43,
04MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,80,0,
04MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,50,0,
04MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,0,3,
04MAR2021:00:00:00,71 a 80,F,Sputnik,Público,80,11,
04MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,46,0,
04MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,16,0,
04MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,1,7,
04MAR2021:00:00:00,71 a 80,M,Sputnik,Público,48,6,
04MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,624,0,
04MAR2021:00:00:00,81 a 90,F,AstraZeneca,Público,101,0,
04MAR2021:00:00:00,81 a 90,F,Sputnik,Público,5,0,
04MAR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,308,0,
04MAR2021:00:00:00,81 a 90,M,AstraZeneca,Público,30,0,
04MAR2021:00:00:00,81 a 90,M,Sputnik,Público,7,0,
04MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,109,0,
04MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,55,0,
04MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,28,0,
04MAR2021:00:00:00,91 o mas,M,AstraZeneca,Público,4,0,
05MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,111,0,
05MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,11,45,
05MAR2021:00:00:00,30 o menos,F,Sputnik,Público,2,60,
05MAR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,3,0,
05MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,31,0,
05MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,5,18,
05MAR2021:00:00:00,30 o menos,M,Sputnik,Público,0,34,
05MAR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,0,
05MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,302,0,
05MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,30,106,
05MAR2021:00:00:00,31 a 40,F,Sputnik,Público,1,114,
05MAR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,2,0,
05MAR2021:00:00:00,31 a 40,M,Sinopharm,Público,99,0,
05MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,8,70,
05MAR2021:00:00:00,31 a 40,M,Sputnik,Público,1,55,
05MAR2021:00:00:00,41 a 50,F,AstraZeneca,Privado,1,0,
05MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,290,1,
05MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,31,71,
05MAR2021:00:00:00,41 a 50,F,Sputnik,Público,4,133,
05MAR2021:00:00:00,41 a 50,M,Sinopharm,Público,89,0,
05MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,7,40,
05MAR2021:00:00:00,41 a 50,M,Sputnik,Público,3,49,
05MAR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,3,0,
05MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,222,0,
05MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,16,34,
05MAR2021:00:00:00,51 a 60,F,Sputnik,Público,13,94,
05MAR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,2,0,
05MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,2,0,
05MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,58,0,
05MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,7,36,
05MAR2021:00:00:00,51 a 60,M,Sputnik,Público,3,48,
05MAR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,1,0,
05MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,6,0,
05MAR2021:00:00:00,61 a 70,F,Sinopharm,Público,1,0,
05MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,7,21,
05MAR2021:00:00:00,61 a 70,F,Sputnik,Público,126,39,
05MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,8,0,
05MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,1,26,
05MAR2021:00:00:00,61 a 70,M,Sputnik,Público,35,43,
05MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,51,0,
05MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,26,0,
05MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,2,2,
05MAR2021:00:00:00,71 a 80,F,Sputnik,Público,57,6,
05MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,28,0,
05MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,16,0,
05MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,0,7,
05MAR2021:00:00:00,71 a 80,M,Sputnik,Público,16,7,
05MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,342,0,
05MAR2021:00:00:00,81 a 90,F,AstraZeneca,Público,47,0,
05MAR2021:00:00:00,81 a 90,F,Sputnik,Privado,1,0,
05MAR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,175,0,
05MAR2021:00:00:00,81 a 90,M,AstraZeneca,Público,8,0,
05MAR2021:00:00:00,81 a 90,M,Sputnik,Privado,0,1,
05MAR2021:00:00:00,81 a 90,M,Sputnik,Público,2,1,
05MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,60,0,
05MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,26,0,
05MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,31,0,
05MAR2021:00:00:00,91 o mas,M,AstraZeneca,Público,4,0,
06MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,224,0,
06MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,2,6,
06MAR2021:00:00:00,30 o menos,F,Sputnik,Público,0,5,
06MAR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,
06MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,36,0,
06MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,1,0,
06MAR2021:00:00:00,30 o menos,M,Sputnik,Público,0,1,
06MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,497,0,
06MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,2,10,
09JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,19,0,
09JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,3,0,
09JAN2021:00:00:00,41 a 50,M,Sputnik,Público,42,0,
09JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,7,0,
09JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,3,0,
09JAN2021:00:00:00,51 a 60,F,Sputnik,Público,36,0,
